rank|album_id|song_id|song_title|artist_name|artist_id
1|717|10435|거짓말|god|100007
3|666|10291|날 닮은 너|임창정|1142
4|3394|489863|찾길 바래|유승준|1008
5|844|9040|제발|이소라|983
6|709|10124|Passion|코요태|100022
7|4362|46163|그대 내게 묻는다면|유리상자|100130
9|479|75279|You Mean Everything To Me|박정현|1099
10|418|27600|기도|정일영|4107
11|665|10262|Up & Down|디바|100028
12|43306|611228|창밖을 봐요 (Waiting For White Christmas)|SMTOWN|160072
13|645451|2270751|Love|조장혁|5973
15|889|11172|흐린 가을 하늘에 편지를 써|엄태환|1892
16|4317|46195|Escape|엄정화|1100
17|309|27641|환상|박지윤|1121
18|3009|38423|너 정말?|김현정|1177
19|51|3680|너를 위해|임재범|4838
20|4801|106215|다짐|조성모|969
21|4161|86980|가잖아|신승훈|25
23|659|9961|진심|여행스케치|100712
24|481|89325|Bad|Y2K|100021
25|417|27655|Feel Your Love|핑클 (Fin.K.L)|100065
26|490|39288|짝사랑|긱스|100332
27|4958|90060|Oh, My Julia|컨츄리 꼬꼬|100055
29|224|27562|각인, 그 후...|서문탁|2076
30|5354|88416|그래도 될까?|샵|100127
31|457|27849|Sara|보아 (BoA)|2165
32|111|27833|Lie (Radio Ver.)|박화요비|2017
33|345496|1576735|다 줄거야 (Acoustic Ver.)|조규만|1833
34|5189|87694|널 보내며|홍경민|891
35|3009|38504|거짓말처럼|김현정|1177
36|4049|88794|울트라맨이야|서태지|1868
37|52|3692|Delete...|김경호|895
38|30708|445159|그대가 그대를|이승환|26
39|40277|610559|Marry Me|이현우|1176
40|887|9271|뱀|자우림|100094
41|3858|88776|욕망이란 이름...|박완규|1037
42|3449|37100|힘을 내요, 미스터 김|롤러 코스터|100195
43|4369|84375|꿈꾸는 소녀|YB (윤도현 밴드)|100168
44|104|3822|831 8|제이|1203
45|458|75266|그래! 그렇게! (We Can Do It)|H.O.T.|100008
46|4314|83220|내안의 그대|엄정화|1100
47|3982|85108|바보|박효신|1191
48|310185|1002851|그대니까요 (Duet With 차은주)|김현철|1424
49|198|89820|나침반|CB Mass|100252
50|4161|86984|이별 그후|신승훈|25
