rank|album_id|song_id|song_title|artist_name|artist_id
1|11034298|35546497|After LIKE|IVE (아이브)|3055146
2|11011565|35454425|Attention|NewJeans|3114174
3|11033394|35542908|Pink Venom|BLACKPINK|995169
4|11011565|35454426|Hype Boy|NewJeans|3114174
5|10909179|34847378|LOVE DIVE|IVE (아이브)|3055146
6|11023224|35504734|FOREVER 1|소녀시대 (GIRLS' GENERATION)|228069
7|11000171|35383397|그때 그 순간 그대로 (그그그)|WSG워너비 (가야G)|3110856
8|11000171|35383398|보고싶었어|WSG워너비(4FIRE)|3110857
9|11011565|35485544|Cookie|NewJeans|3114174
10|11004992|35413033|SNEAKERS|ITZY (있지)|2622030
11|10995477|35361345|그라데이션|10CM|468244
12|10890384|34754292|TOMBOY|(여자)아이들|2137482
13|10925762|34927767|정이라고 하자 (Feat. 10CM)|BIG Naughty (서동현)|2744750
14|10990161|35333345|POP!|나연 (TWICE)|906641
15|10871162|34657844|사랑인가 봐|멜로망스|839732
16|10929486|34943312|나의 X에게|경서|994005
17|10972706|35238221|도깨비불 (Illusion)|aespa|2899555
18|10937474|34997078|That That (prod. & feat. SUGA of BTS)|싸이 (PSY)|3865
19|10897407|34787226|내가 아니라도|주호|683631
20|10798794|34349913|ELEVEN|IVE (아이브)|3055146
21|10735654|34061322|사랑은 늘 도망가|임영웅|994944
22|10939458|35009233|FEARLESS|LE SSERAFIM (르세라핌)|3092950
23|10926502|34930368|Love story|볼빨간사춘기|792022
24|10975276|35252996|해요 (2022)|#안녕|1024489
25|10972706|35238220|Girls|aespa|2899555
26|10743373|34100776|내 기쁨은 너가 벤틀리를 끄는 거야|김승민|827322
27|10916904|34875621|LOVE me|BE'O (비오)|2758756
28|11029030|35526685|통화연결음|보라미유|2398314
29|10816959|34431086|취중고백|김민석|839736
30|10908834|34845949|봄여름가을겨울 (Still Life)|BIGBANG (빅뱅)|198094
31|11023572|35505810|사랑한다고 말해줘|탑현|2893700
32|11038172|35560680|Talk that Talk|TWICE (트와이스)|905701
33|10844485|34864406|That's Hilarious|Charlie Puth|838654
34|10610525|33496587|다정히 내 이름을 부르면|경서예지|2863470
35|2232505|4446485|너의 모든 순간|성시경|3305
36|11045985|35595136|새삥 (Prod. ZICO) (Feat. 호미들)|지코 (ZICO)|602056
37|10923444|34908740|우리들의 블루스|임영웅|994944
38|11017954|35484543|새벽에 걸려온 너의 전화는|한동근|711476
39|10646395|33658563|STAY|The Kid LAROI|2743730
40|10607796|33480898|신호등|이무진|2138620
41|10894554|34772475|Feel My Rhythm|Red Velvet (레드벨벳)|780066
42|10993611|35353251|열이올라요 (Heart Burn)|선미|22938
43|10863559|34626109|INVU|태연 (TAEYEON)|236797
44|10149492|30962526|모든 날, 모든 순간 (Every day, Every Moment)|폴킴|752425
45|10967172|35215215|I Ain't Worried|OneRepublic|231983
46|11000863|35388184|바보에게 바보가 (웹툰 '연애의 발견' X 이석훈)|이석훈|205858
47|10903658|34817660|아무래도 난|주시크 (Joosiq)|2880487
48|11031803|35536571|잠수이별 (Prod. 코드 쿤스트)|우원재|1866689
49|10880544|34701627|듣고 싶을까|MSG워너비(M.O.M)|2939212
50|10889981|34752700|GANADARA (Feat. 아이유)|박재범|443420
