rank|album_id|song_id|song_title|artist_name|artist_id
1|470451|2025249|사랑은...향기를 남기고|테이|51893
2|33828|510421|그런 날이 오겠죠|신승훈|25
3|399659|1944403|죽을 만큼 사랑했어요|SG 워너비|108363
4|33362|499229|그대는 눈물겹다|엠씨더맥스 (M.C the MAX)|161636
5|33791|509604|로보트|서태지|1868
6|33691|507874|Hug (포옹)|동방신기 (TVXQ!)|108316
7|33679|507481|광화문 연가|이수영|995
8|33800|509824|해바라기 (그녀에게..)|박상민|956
9|32889|489056|어쩌면...|버즈|160091
10|32952|490202|너를 원해|현승민-H|8054
11|40631|618457|My Love|이현섭|22011
12|515053|2101367|그런가봐요|V.One|2239
13|32693|485683|황혼의 문턱|왁스|2267
14|33910|511800|갈색머리|윤건|14801
15|33583|505373|연인|김연우|6017
16|33131|494208|왜이래|거북이|101463
17|33232|496378|Cry|원타임|100001
18|32840|488140|Girls|렉시|7664
19|33209|496004|비야|이민우 (M)|1742
20|33591|505518|천사|서영은|3033
21|33175|495147|Think About' Chu|아소토 유니온|106851
22|33843|510794|아프죠|해이|3310
23|33987|513752|엄정화||1100
24|32949|490170|외워두세요|성시경|3305
25|33053|492854|사랑하긴 했었나요|리사|48312
26|33452|502880|여전히|유리상자|100130
27|32679|485444|Love Letter (언약)|투샤이|107724
28|33509|504315|Young Gunz|신화|100078
29|33244|496567|오래오래|바이브|160080
30|34117|516204|이제서야|김동률|925
31|33356|499072|아프고 화나고 미안해|하은|50442
32|33710|508429|보랏빛향기|클릭비 (Click-B)|100070
33|32843|488159|손톱만큼|조장혁|5973
34|33271|497095|그게 정말이니?|장나라|10575
35|32940|490053|알면서|비|17671
36|26260|418253|보고 싶다|김범수|6502
37|33012|492264|Somehow Somewhere|바다 (BADA)|1605
38|33160|494792|정상을 향한 독주 2 (Feat. 김범수)|주석|4326
39|32544|482652|I'm Missing You|휘성 (Realslow)|10577
40|34097|515804|야상곡(夜想曲)|김윤아|1767
41|33238|496454|Melody|조규찬|525
42|32654|484862|달빛소년|체리필터 (cherryfilter)|101491
43|30724|445414|가끔씩 눈물이 나죠|팀|33614
44|32695|485716|정말 사랑했을까|브라운 아이드 소울|107728
45|33297|497587|Shine We Are!|보아 (BoA)|2165
46|32783|487292|사랑했어요|이기찬|6225
47|317309|1183925|괜찮아|JK 김동욱|20379
48|2193601|4180315|Ave Maria In A Minor (드라마 '천국의 계단' 테마곡)|Charlotte Church|2271
49|32961|490332|떠나버려|BMK|36142
50|7308|52214|타인의 계절|한경애|4006
