rank|album_id|song_id|song_title|artist_name|artist_id
1|30040|430909|청첩장|김건모|889
2|26626|429656|그랬나봐|김형중|5247
3|317430|1185432|오렌지|서태지|1868
4|28828|441007|남자기 때문에|드렁큰 타이거|100027
5|29693|420714|Goodbye|이수영|995
6|29447|441275|DJ|박지윤|1121
7|27516|420522|Break Away|빅마마|105803
8|29678|420424|고백|델리스파이스|100099
9|28450|420248|동네 한 바퀴|CB Mass|100252
10|29611|2064848|사랑하면 할수록|한성민|51374
11|30692|444956|피아노(彼願嫪)|조성모|969
12|26260|418253|보고 싶다|김범수|6502
13|28698|419762|오늘부터...|리치|7631
14|360999|1765866|처음 그 날처럼|박용하|11330
15|28453|417893|Hit Song|엔알지 (NRG)|100010
16|23956|421423|FOR YOU (돌아가줘)|브라운 아이즈|100742
17|28633|417924|Cowboy|클릭비 (Click-B)|100070
18|28985|418168|희재|성시경|3305
19|16775|317157|2002년의 시간들|언니네 이발관|101111
20|26356|419131|0%|god|100007
21|24702|418848|To My Love (Korean Ver.)|윤미래|1654
22|476853|2032203|원 (願)|김정민|4764
23|25388|418814|좋은날|유리상자|100130
24|16722|316664|별의 자리|별|27033
25|22940|421376|고백하는 날|이기찬|6225
26|25936|422606|백설공주를 사랑한 일곱번째 난장이|쿨 (COOL)|100004
27|22287|315861|잠시만 안녕 (Pop Ver.)|엠씨더맥스 (M.C the MAX)|161636
28|26394|420035|붙잡고도|노을|105623
29|26449|419785|한사람을 위해|안재모|30367
30|30708|445151|꽃|이승환|26
31|27745|418989|Stay|이현우|1176
32|26431|418463|너의 결혼식|신화|100078
33|16297|314448|YB (윤도현 밴드)||100168
34|30212|436309|비밀의 화원|이상은 (=Lee-tzsche)|458
35|16672|316434|Never Ending Story|부활|100594
36|29697|421030|달아달아|이정현|3895
37|16758|317801|첫사랑|이소라|983
38|25337|422079|Tatoo (문신)|소찬휘|3897
39|16754|317832|끝이 보일때쯤..|박화요비|2017
40|22279|430981|낙원 (Feat. 이재훈)|싸이 (PSY)|3865
41|22255|419999|나의 사랑 나의 신부|유엔|100737
42|24701|420840|퀵서비스맨|크라잉넛 (CRYING NUT)|100766
43|16640|430014|기분 좋은 상상|여행스케치|100712
44|16694|316233|Buenos Aires|불독 맨션|101472
45|23667|423378|그대여서 고마워요|신승훈|25
46|16757|316185|Someday|제이워크|102409
47|40203|608863|Snowman|장나라|10575
48|25921|422098|행복했던 기억들은... (When Did Your Heart Stop Loving Me)|제이티엘(JTL)|101448
49|16600|430053|내게로 와|체리필터 (cherryfilter)|101491
50|16693|317034|빚|이수영|995
