rank|album_id|song_id|song_title|artist_name|artist_id
1|10743453|34101563|strawberry moon|아이유|261143
2|10731792|34041584|Savage|aespa|2899555
3|10646395|33658563|STAY|The Kid LAROI|2743730
4|10607796|33480898|신호등|이무진|2138620
5|10609232|33487342|Next Level|aespa|2899555
6|10720913|33998510|My Universe|Coldplay|100260
7|10661658|33725775|낙하 (with 아이유)|AKMU (악뮤)|712452
8|10447520|32698101|OHAYO MY NIGHT|디핵 (D-Hack)|785501
9|10610525|33496587|다정히 내 이름을 부르면|경서예지|2863470
10|10638275|33625988|바라만 본다|MSG워너비(M.O.M)|2939212
11|10648182|33666269|Permission to Dance|방탄소년단|672375
12|10645654|33655994|Weekend|태연 (TAEYEON)|236797
13|10580103|33359317|Peaches (Feat. Daniel Caesar, Giveon)|Justin Bieber|420621
14|10612483|33507137|Butter|방탄소년단|672375
15|10735654|34061322|사랑은 늘 도망가|임영웅|994944
16|10637411|33623210|Bad Habits|Ed Sheeran|549800
17|10611845|33503722|헤픈 우연|헤이즈 (Heize)|751611
18|10716399|33978183|너를 생각해|주시크 (Joosiq)|2880487
19|10653694|33691794|좋아좋아|조정석|253606
20|10698116|33878014|시간을 거슬러 (낮에 뜨는 달 X 케이윌)|케이윌|175139
21|10479150|32872978|Dynamite|방탄소년단|672375
22|10695590|33868791|고백|멜로망스|839732
23|10742957|34097306|나의 첫사랑|다비치|236815
24|10554246|33372781|라일락|아이유|261143
25|10667450|33749109|DUMB DUMB|전소미|968260
26|10680450|33805289|Queendom|Red Velvet (레드벨벳)|780066
27|10554246|33239419|Celebrity|아이유|261143
28|10712767|33955533|가을 타나 봐|이무진|2138620
29|10043575|30287019|롤린 (Rollin')|브레이브걸스|531700
30|10631122|33589488|비와 당신|이무진|2138620
31|10580227|33359725|사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)|호미들|2754623
32|10604729|33464805|Dun Dun Dance|오마이걸 (OH MY GIRL)|857994
33|10670618|33759183|비가 오는 날엔 (2021)|헤이즈 (Heize)|751611
34|10580103|33359309|Off My Face|Justin Bieber|420621
35|10716174|33976677|찰나가 영원이 될 때 (The Eternal Moment)|마크툽 (MAKTUB)|566431
36|1286252|3414749|내 손을 잡아|아이유|261143
37|10412319|32508053|이제 나만 믿어요|임영웅|994944
38|10589127|33397561|ASAP|STAYC(스테이씨)|2899290
39|10540298|33167063|밝게 빛나는 별이 되어 비춰줄게|송이한|2189536
40|10704178|33902950|색안경 (STEREOTYPE)|STAYC(스테이씨)|2899290
41|10331947|32061975|어떻게 이별까지 사랑하겠어, 널 사랑하는 거지|AKMU (악뮤)|712452
42|10737595|34071973|Cold Blooded|제시 (Jessi)|176393
43|10636091|33618271|하루만 더|빅마마|105803
44|10721169|33999025|LOCO|ITZY (있지)|2622030
45|10556610|33248758|추억은 만남보다 이별에 남아|정동하|181188
46|10518234|33061995|밤하늘의 별을(2020)|경서|994005
47|10636269|33618864|가을 우체국 앞에서|김대명|2086543
48|10498123|32962258|Savage Love (Laxed - Siren Beat) (BTS Remix)|Jawsh 685|2868396
49|10346650|32183386|Blueming|아이유|261143
50|10149492|30962526|모든 날, 모든 순간 (Every day, Every Moment)|폴킴|752425
