rank|album_id|song_id|song_title|artist_name|artist_id
1|2835|26378|화장을 고치고|왁스|2267
2|2753|25594|기다리는 이유|임창정|1142
3|2393|19807|벌써 일년|브라운 아이즈|100742
4|2873|33641|북극성|강타 (KANGTA)|1582
5|2883|91166|천만에요|애즈원|100093
6|2651|24105|Jumpo Mambo|쿨 (COOL)|100004
7|1068355|3013199|구리뱅뱅 (Feat. 1kyne, 난아)|YDG|4770
8|4113|90902|Change|소찬휘|3897
9|40252|620679|잘가요... 내 사랑...|조성모|969
10|35094|531741|희생|김경호|895
11|8000|104759|Baby Baby|조규찬|525
12|2623|24670|믿을진 모르겠지만…|김진표|1136
13|33475|503339|파도|유엔|100737
14|2186446|4123450|Wow (Ver.2)|유승준|1008
15|2327|19094|Double|김건모|889
16|2760|25629|떠난 너|김현정|1177
17|313103|1096487|내게 와 줘|YB (윤도현 밴드)|100168
18|314498|1116679|I Believe|신승훈|25
19|2861|33113|딱이야!|디바|100028
20|2138|8302|내게 오는 길|성시경|3305
21|2483|21749|가장 슬픈 말|제이|1203
22|2653|24971|꿈을 모아서 (Just In Love)|S.E.S.|100016
23|2138|8293|미소천사|성시경|3305
24|2585|24290|Hey, Come On !|신화|100078
25|2830|26447|어이해|컨츄리 꼬꼬|100055
26|2749|25841|나인(裸人)|김원준|17
27|2343|18357|좋은 사람 (Feat. 김형중)|토이 (Toy)|100014
28|7585|90609|지금인가요|조이락|8555
29|2369|19573|영원히|강성훈|1677
30|2391|19776|추락|백지영|1118
31|2461|21360|밤이 깊었네|크라잉넛 (CRYING NUT)|100766
32|648558|2274434|위하여!!|안치환|855
33|2137|8305|편지 (Original Ver.)|최재훈|1087
34|2871|28132|연인(戀人)|박상민|956
35|1593|11109|팔짜|더 자두|100445
36|2145|8274|Je T'aime|해이|3310
37|2408|20226|난 여자가 있는데 (CF - 컴팩 프리자리오)|박진영|1130
38|2472|20951|Crying|플라워|100391
39|51|3680|너를 위해|임재범|4838
40|1111|10837|동경|박효신|1191
41|2647|24137|바다 이야기|윤종신|437
42|4733|104868|아름다운 날들|장혜진|5675
43|2106|7654|아주 오래된 연인들|클릭비 (Click-B)|100070
44|41791|611294|소녀에게 (Hey Girl)|신승훈|25
45|2618|23345|미쓰코리아|자우림|100094
46|1865|19175|고백|이승철|1010
47|903151|2696149|그녀의 집앞에서 (Feat. 양해중)|내추럴 플러스|100513
48|2007604|3526118|마지막 시간|박정현|1099
49|3278|33037|Is Ask Hizay? (=Is Ack Here?)|드렁큰 타이거|100027
50|2473|20966|비(悲)|엔알지 (NRG)|100010
