rank|album_id|song_id|song_title|artist_name|artist_id
1|2835|26378|화장을 고치고|왁스|2267
2|40252|620679|잘가요... 내 사랑...|조성모|969
3|2186446|4123450|Wow (Ver.2)|유승준|1008
4|2883|91166|천만에요|애즈원|100093
5|3368|32574|또 한번 사랑은 가고|이기찬|6225
6|2393|19811|With Coffee...|브라운 아이즈|100742
7|2753|25594|기다리는 이유|임창정|1142
8|3279|105886|시간이 흐른 뒤 (As Time Goes By)|윤미래|1654
9|8000|104759|Baby Baby|조규찬|525
10|2873|33641|북극성|강타 (KANGTA)|1582
11|314498|1116679|I Believe|신승훈|25
12|3386|37271|눈물|박화요비|2017
13|4113|90902|Change|소찬휘|3897
14|2861|33113|딱이야!|디바|100028
15|313103|1096487|내게 와 줘|YB (윤도현 밴드)|100168
16|33475|503342|선물|유엔|100737
17|2138|8302|내게 오는 길|성시경|3305
18|2760|25629|떠난 너|김현정|1177
19|3336|106517|Storm (Feat. G-Dragon, Sean, Masta Wu)|Perry|6983
20|2327|19094|Double|김건모|889
21|2483|21749|가장 슬픈 말|제이|1203
22|3280|91846|항상 엔진을 켜둘께|델리스파이스|100099
23|2623|24670|믿을진 모르겠지만…|김진표|1136
24|2138|8293|미소천사|성시경|3305
25|2830|26447|어이해|컨츄리 꼬꼬|100055
26|2871|28132|연인(戀人)|박상민|956
27|2391|19778|Emotion|백지영|1118
28|35094|531741|희생|김경호|895
29|1068355|3013199|구리뱅뱅 (Feat. 1kyne, 난아)|YDG|4770
30|7585|90609|지금인가요|조이락|8555
31|2461|21360|밤이 깊었네|크라잉넛 (CRYING NUT)|100766
32|2585|24292|Wild Eyes|신화|100078
33|2653|24971|꿈을 모아서 (Just In Love)|S.E.S.|100016
34|648558|2274434|위하여!!|안치환|855
35|2749|25844|세상 그 누구보다|김원준|17
36|322155|1289869|오빠는 황보래용|이가희|7266
37|2343|18359|언젠가 우리 다시 만나면 (Feat. 김연우)|토이 (Toy)|100014
38|2369|19573|영원히|강성훈|1677
39|2651|24105|Jumpo Mambo|쿨 (COOL)|100004
40|2137|8305|편지 (Original Ver.)|최재훈|1087
41|3388|32776|You're My Life|김민종|942
42|2473|20969|삶은 계란|엔알지 (NRG)|100010
43|2618|23345|미쓰코리아|자우림|100094
44|2472|20951|Crying|플라워|100391
45|2145|8273|그대 때문에|해이|3310
46|2408|20227|음음음|박진영|1130
47|41791|611294|소녀에게 (Hey Girl)|신승훈|25
48|903151|2696149|그녀의 집앞에서 (Feat. 양해중)|내추럴 플러스|100513
49|1111|10837|동경|박효신|1191
50|2647|24137|바다 이야기|윤종신|437
