rank|album_id|song_id|song_title|artist_name|artist_id
1|27516|420522|Break Away|빅마마|105803
2|30040|430909|청첩장|김건모|889
3|26626|429656|그랬나봐|김형중|5247
4|30708|445151|꽃|이승환|26
5|30692|444956|피아노(彼願嫪)|조성모|969
6|29583|447863|와줘..|SE7EN|33513
7|30686|444798|Mr. A-Jo|애즈원|100093
8|30428|439947|Desperado|포지션|100177
9|360999|1765866|처음 그 날처럼|박용하|11330
10|29678|420424|고백|델리스파이스|100099
11|30212|436309|비밀의 화원|이상은 (=Lee-tzsche)|458
12|28828|441007|남자기 때문에|드렁큰 타이거|100027
13|30395|439346|친구 붕우 (朋友)|안재욱|1083
14|29447|441275|DJ|박지윤|1121
15|28453|417893|Hit Song|엔알지 (NRG)|100010
16|30820|450178|나 어떡해|베이비 복스|100032
17|30473|441219|천일동안|이승환|26
18|26690|418072|악몽|버블 시스터즈|105696
19|16693|317027|라라라|이수영|995
20|26260|418253|보고 싶다|김범수|6502
21|28450|420248|동네 한 바퀴|CB Mass|100252
22|27745|418989|Stay|이현우|1176
23|28698|419762|오늘부터...|리치|7631
24|28633|417924|Cowboy|클릭비 (Click-B)|100070
25|30633|443515|봉우리|전인권|6229
26|26394|420037|인연|노을|105623
27|30056|431898|미로|조관우|898
28|23956|421423|FOR YOU (돌아가줘)|브라운 아이즈|100742
29|22255|419999|나의 사랑 나의 신부|유엔|100737
30|16722|316664|별의 자리|별|27033
31|25936|422606|백설공주를 사랑한 일곱번째 난장이|쿨 (COOL)|100004
32|30945|451843|내사람|유리상자|100130
33|22940|421385|시간은 모든걸 잊혀지게 합니다. 하지만 사랑은 모든걸 기억하게 하죠((부제: 911)|이기찬|6225
34|29697|421030|달아달아|이정현|3895
35|29693|420714|Goodbye|이수영|995
36|28985|418168|희재|성시경|3305
37|16297|314448|YB (윤도현 밴드)||100168
38|476853|2032205|내가 사는 이유|김정민|4764
39|26356|419131|0%|god|100007
40|16775|317152|헤븐 (단 한번의 사랑)|언니네 이발관|101111
41|26431|418467|중독|신화|100078
42|24702|418848|To My Love (Korean Ver.)|윤미래|1654
43|317430|1185432|오렌지|서태지|1868
44|16672|316434|Never Ending Story|부활|100594
45|29611|2064848|사랑하면 할수록|한성민|51374
46|22287|315861|잠시만 안녕 (Pop Ver.)|엠씨더맥스 (M.C the MAX)|161636
47|26449|419791|My Lady (내 가슴에 그녀만의 자리를 만든다)|안재모|30367
48|16758|317801|첫사랑|이소라|983
49|22279|430981|낙원 (Feat. 이재훈)|싸이 (PSY)|3865
50|16694|316233|Buenos Aires|불독 맨션|101472
